trial_id,dataset,model,params,param_hash,cv_score_mean,cv_score_std,training_time_seconds,timestamp,random_seed,cv_folds,status
197,cleaned_data,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""None"", ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0ef56cdf,0.7319527019174678,0.052149606031668135,273.09570301785135,2025-08-02T11:22:02.886728,78,5,COMPLETE
198,cleaned_data,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""10"", ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",5dd66497,0.8312998845834679,0.04463819209678824,105.2543315126329,2025-08-02T11:22:02.886728,79,5,COMPLETE
199,cleaned_data,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""None"", ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",2158b103,0.7944022494659997,0.07801669509503754,294.25208203849354,2025-08-02T11:22:02.886728,80,5,COMPLETE
200,cleaned_data,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""20"", ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",eba27a75,0.7623801775819783,0.029971219283871975,210.71489017032187,2025-08-02T11:22:02.886728,81,5,COMPLETE
201,cleaned_data,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""10"", ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",7e8c96cd,0.8685173931332666,0.09470591851116904,78.16857045150671,2025-08-02T11:22:02.886728,82,5,COMPLETE
202,cleaned_data,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""5"", ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",3d672944,0.813498955942179,0.08834481722593615,148.99957004364015,2025-08-02T11:22:02.886728,83,5,COMPLETE
203,cleaned_data,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""15"", ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",f895da23,0.8539257084639671,0.047847992596257084,242.79200434578615,2025-08-02T11:22:02.886728,84,5,COMPLETE
204,cleaned_data,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""5"", ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""None""}",42555da4,0.7865127648999758,0.037076894656284214,64.12629625863988,2025-08-02T11:22:02.886728,85,5,COMPLETE
205,cleaned_data,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""20"", ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",ee681f4f,0.8033334259858299,0.05962192693925293,39.966047859682895,2025-08-02T11:22:02.886728,86,5,COMPLETE
206,cleaned_data,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""10"", ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""None""}",ac3ecffe,0.8547203989486183,0.09369741265747088,143.13206876928655,2025-08-02T11:22:02.887746,87,5,COMPLETE
207,cleaned_data,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""15"", ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",370425ee,0.7741403372178808,0.06368129618737932,260.95454576720107,2025-08-02T11:22:02.887746,88,5,COMPLETE
208,cleaned_data,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""10"", ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",5710fd96,0.9156447613109424,0.04743451237059231,135.92586487700638,2025-08-02T11:22:02.887746,89,5,COMPLETE
209,cleaned_data,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""None"", ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",3d53aa87,0.8565757899485325,0.05032581926108283,189.2592665619051,2025-08-02T11:22:02.887746,90,5,COMPLETE
210,cleaned_data,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""None"", ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",b90002fa,0.8034133236311857,0.07167532350734315,158.74177465305516,2025-08-02T11:22:02.887746,91,5,COMPLETE
211,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",b400f6f1,-0.2037978390187914,0.09681683162523556,86.9912474740594,2025-08-02T11:22:02.887746,42,5,COMPLETE
212,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 5, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",4f8fff56,-0.040950432428790526,0.05905463670811951,252.12858435551487,2025-08-02T11:22:02.887746,43,5,COMPLETE
213,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",b36e59f5,-0.27055552554982887,0.029889607924384484,65.6797926354247,2025-08-02T11:22:02.887746,44,5,COMPLETE
214,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",c9974cdc,-0.2686677199241335,0.04231258199116216,101.66368353044071,2025-08-02T11:22:02.887746,45,5,COMPLETE
215,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",ae09ffde,-0.2650960987192641,0.026689914561631348,59.220766487541255,2025-08-02T11:22:02.888093,46,5,COMPLETE
216,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",48fd3f09,-0.4412423508757155,0.033640219811779434,138.68373144082642,2025-08-02T11:22:02.888093,47,5,COMPLETE
217,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",e3505e9e,0.8181382196867331,0.015263428739027887,104.9980933770504,2025-08-02T11:22:02.888093,48,5,COMPLETE
218,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",61ab9341,0.616571460235391,0.09198047497840821,297.72483254168566,2025-08-02T11:22:02.888093,49,5,COMPLETE
219,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 7, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",6f2215ea,-0.23424650056727103,0.03358247659171581,191.56091726708098,2025-08-02T11:22:02.888093,50,5,COMPLETE
220,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 0.9}",e63033f4,0.5450243480155905,0.09005906737625734,39.90104626349617,2025-08-02T11:22:02.888093,51,5,COMPLETE
221,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 9, ""learning_rate"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",90ea152e,0.4542669432291971,0.013417934650943954,36.29643591918792,2025-08-02T11:22:02.888399,52,5,COMPLETE
222,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.2, ""subsample"": 0.9, ""colsample_bytree"": 0.8}",0aa5ce30,0.2994802473440122,0.026441513630823393,86.64794373419046,2025-08-02T11:22:02.888399,53,5,COMPLETE
223,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 9, ""learning_rate"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",a6dbf5db,-0.1263345073454578,0.030640677640449032,157.7335086558919,2025-08-02T11:22:02.888399,54,5,COMPLETE
224,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",12577f60,-0.1568003469777782,0.09620809195067538,71.38109245478077,2025-08-02T11:22:02.888399,55,5,COMPLETE
225,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",eb4201d7,0.23621742397879186,0.08252016665097715,20.92935155449223,2025-08-02T11:22:02.888399,56,5,COMPLETE
226,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",98dda21f,0.591794471418534,0.0857891250462355,233.62242530130288,2025-08-02T11:22:02.888399,57,5,COMPLETE
227,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 9, ""learning_rate"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.9}",7e4ae61f,0.38460744334564884,0.05571529793219202,237.57150134033301,2025-08-02T11:22:02.888399,58,5,COMPLETE
228,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.9}",9ea621cd,0.631526856492132,0.041283498612017806,55.26846999450869,2025-08-02T11:22:02.888399,59,5,COMPLETE
229,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 5, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",f7408a59,0.3238189669163348,0.029313731503804147,150.34077663495611,2025-08-02T11:22:02.888399,60,5,COMPLETE
230,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.9}",6116f519,-0.3773558499406112,0.03277051005153571,268.2652059888906,2025-08-02T11:22:02.888399,61,5,COMPLETE
231,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",98121a1c,-0.3984143272295552,0.08201353447658058,61.303509852957,2025-08-02T11:22:02.888399,62,5,COMPLETE
232,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",7d0a0926,-0.378149721150532,0.03278910064652837,254.98545468210054,2025-08-02T11:22:02.888399,63,5,COMPLETE
233,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",db79b248,0.21264011810668657,0.06742581864469348,240.2183428385528,2025-08-02T11:22:02.888399,64,5,COMPLETE
234,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",89ed7403,0.3261368249811476,0.01851354763177085,82.27620882204067,2025-08-02T11:22:02.888399,65,5,COMPLETE
235,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",71d42de4,-0.10795229875235023,0.014493153112837697,221.4076906657944,2025-08-02T11:22:02.888399,66,5,COMPLETE
236,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 0.9}",1e1fb583,-0.2554882513040925,0.03733754748736151,18.177409946112917,2025-08-02T11:22:02.888399,67,5,COMPLETE
237,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 5, ""learning_rate"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.9}",1cce1c75,-0.22029144480760016,0.0198271679653265,149.31270001806854,2025-08-02T11:22:02.888399,68,5,COMPLETE
238,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",a1ac9929,-0.4194813495186602,0.047872407251838826,231.584173243316,2025-08-02T11:22:02.888399,69,5,COMPLETE
239,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 5, ""learning_rate"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",0050a21f,0.1578377916011916,0.033961492054241746,168.15401454856215,2025-08-02T11:22:02.888399,70,5,COMPLETE
240,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",c19f886a,-0.15169880424119883,0.07721142833780731,282.9427067737304,2025-08-02T11:22:02.888399,71,5,COMPLETE
241,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.9}",5bfde01a,-0.5339994833982882,0.02197410365244379,276.11867474414737,2025-08-02T11:22:02.888399,72,5,COMPLETE
242,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",9d4ad046,-0.13673199373417155,0.05863359105165459,187.4625640744931,2025-08-02T11:22:02.888399,73,5,COMPLETE
243,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",691746cf,0.49235644764744,0.015261199923384192,191.67902945734082,2025-08-02T11:22:02.888399,74,5,COMPLETE
244,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.8}",6a68040a,0.003904936378126153,0.04560903461158062,48.79070384055008,2025-08-02T11:22:02.888399,75,5,COMPLETE
245,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",aca8d90d,0.4411547199907153,0.011800710896890606,297.7025347035999,2025-08-02T11:22:02.888399,76,5,COMPLETE
246,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",100d54ff,0.21420045793079548,0.011193103434560958,143.98447474486375,2025-08-02T11:22:02.889449,77,5,COMPLETE
247,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",fd715349,-0.161921803401329,0.03642619390481338,143.19009428077985,2025-08-02T11:22:02.889449,78,5,COMPLETE
248,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.2, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",074afb7f,0.6182323269161552,0.01457925235293785,286.58711022859103,2025-08-02T11:22:02.889449,79,5,COMPLETE
249,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",5ec326d1,0.7106458503796146,0.08276038890020952,113.20798816549016,2025-08-02T11:22:02.889449,80,5,COMPLETE
250,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",50f233dd,0.8497508815472707,0.059178098114860404,55.61666740293879,2025-08-02T11:22:02.889449,81,5,COMPLETE
251,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 0.9}",1e1fb583,0.018495419285619347,0.02928880490840506,96.52152096556937,2025-08-02T11:22:02.889449,82,5,COMPLETE
252,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 5, ""learning_rate"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",e8fee965,0.11922568251818079,0.0671909846934269,166.2949050192637,2025-08-02T11:22:02.889449,83,5,COMPLETE
253,cleaned_data,XGBoost,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",d3dd9d8f,0.7087358846416668,0.039910484117497536,289.3966439165605,2025-08-02T11:22:02.889449,84,5,COMPLETE
254,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",7f6cb5a6,0.44738102599029206,0.085600634349586,12.454957417955075,2025-08-02T11:22:02.889449,85,5,COMPLETE
255,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 9, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",aab0a4ae,0.7864688398893925,0.02977054356346614,105.02519718524424,2025-08-02T11:22:02.889449,86,5,COMPLETE
256,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.9}",6116f519,0.833772004463458,0.02081123236705873,26.465417056749587,2025-08-02T11:22:02.889449,87,5,COMPLETE
257,cleaned_data,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",aa2805c7,0.30800025595451597,0.05331364154802099,114.29882105675655,2025-08-02T11:22:02.889449,88,5,COMPLETE
258,cleaned_data,XGBoost,"{""n_estimators"": 50, ""max_depth"": 5, ""learning_rate"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.8}",12fb398c,0.26788045513449377,0.09930185586352877,120.57016719524,2025-08-02T11:22:02.889449,89,5,COMPLETE
259,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 5, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",b3559a75,-0.3484045129060196,0.03468215854904814,178.42056215841788,2025-08-02T11:22:02.889449,90,5,COMPLETE
260,cleaned_data,XGBoost,"{""n_estimators"": 300, ""max_depth"": 5, ""learning_rate"": 0.2, ""subsample"": 0.9, ""colsample_bytree"": 0.8}",5c1bfa57,0.06336877270853862,0.05442363215219019,163.24507752933513,2025-08-02T11:22:02.889449,91,5,COMPLETE
261,cleaned_data,SVR,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",7412b742,-0.17465641350717054,0.08127797436121768,234.73540829815175,2025-08-02T11:22:02.889449,42,5,COMPLETE
262,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""linear"", ""epsilon"": 0.01}",1611533a,0.5768282247239392,0.04253285789022322,47.06187883266524,2025-08-02T11:22:02.889449,43,5,COMPLETE
263,cleaned_data,SVR,"{""C"": 100.0, ""gamma"": ""auto"", ""kernel"": ""poly"", ""epsilon"": 0.2}",bed9d980,-0.013045781533111239,0.04300467329559703,260.89985490804855,2025-08-02T11:22:02.889449,44,5,COMPLETE
264,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""0.001"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",8c05d81d,0.7071720369666347,0.084682088975322,146.10437699687415,2025-08-02T11:22:02.889449,45,5,COMPLETE
265,cleaned_data,SVR,"{""C"": 100.0, ""gamma"": ""0.001"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",c0ab57c1,-0.3868224493422514,0.08978933814864254,40.51956852491993,2025-08-02T11:22:02.889449,46,5,COMPLETE
266,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""0.001"", ""kernel"": ""poly"", ""epsilon"": 0.1}",deda9f30,0.007858043423046454,0.06890708840795731,187.868139745609,2025-08-02T11:22:02.889449,47,5,COMPLETE
267,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",fafbe929,-0.2901564054994491,0.04186319073879195,28.441971506913436,2025-08-02T11:22:02.889449,48,5,COMPLETE
268,cleaned_data,SVR,"{""C"": 0.1, ""gamma"": ""0.001"", ""kernel"": ""poly"", ""epsilon"": 0.01}",fcb19ac4,-0.05556942069730342,0.019009054206521908,244.79847934697554,2025-08-02T11:22:02.889449,49,5,COMPLETE
269,cleaned_data,SVR,"{""C"": 100.0, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.2}",51c66933,-0.21685734578532406,0.01198950173014777,108.79944195666005,2025-08-02T11:22:02.889449,50,5,COMPLETE
270,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""0.01"", ""kernel"": ""linear"", ""epsilon"": 0.1}",f1df57e8,0.6225427786535899,0.023368337373087755,236.09732411329242,2025-08-02T11:22:02.889449,51,5,COMPLETE
271,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""0.01"", ""kernel"": ""poly"", ""epsilon"": 0.01}",2da37c02,0.8102973508345496,0.06256911219749331,161.00494754909593,2025-08-02T11:22:02.889449,52,5,COMPLETE
272,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""poly"", ""epsilon"": 0.01}",e425d15c,0.26487712117358125,0.05169877798516405,297.88556854835105,2025-08-02T11:22:02.889449,53,5,COMPLETE
273,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear"", ""epsilon"": 0.2}",58a242ef,-0.1880362554812089,0.07837092032422863,283.9922363861752,2025-08-02T11:22:02.889449,54,5,COMPLETE
274,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""0.01"", ""kernel"": ""linear"", ""epsilon"": 0.1}",f1df57e8,0.6496443128461846,0.09757108304381615,113.80405845474078,2025-08-02T11:22:02.889449,55,5,COMPLETE
275,cleaned_data,SVR,"{""C"": 0.1, ""gamma"": ""0.1"", ""kernel"": ""linear"", ""epsilon"": 0.1}",54f6fa62,0.3411600721639201,0.04327560795909595,18.255898204953695,2025-08-02T11:22:02.890441,56,5,COMPLETE
276,cleaned_data,SVR,"{""C"": 100.0, ""gamma"": ""0.1"", ""kernel"": ""poly"", ""epsilon"": 0.2}",d7c7f49f,0.2375578646518901,0.043600100276926866,286.4795800902649,2025-08-02T11:22:02.890441,57,5,COMPLETE
277,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear"", ""epsilon"": 0.01}",d01ecb5c,-0.5396087271716021,0.024948645139575377,205.82396458188296,2025-08-02T11:22:02.890441,58,5,COMPLETE
278,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""rbf"", ""epsilon"": 0.01}",3ae143da,0.4085887014858766,0.036144162323267046,229.35180073630178,2025-08-02T11:22:02.890441,59,5,COMPLETE
279,cleaned_data,SVR,"{""C"": 100.0, ""gamma"": ""0.1"", ""kernel"": ""poly"", ""epsilon"": 0.01}",59b8dd8c,-0.08756319719755383,0.0984919838855958,179.02826303254972,2025-08-02T11:22:02.890441,60,5,COMPLETE
280,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""linear"", ""epsilon"": 0.01}",1611533a,-0.22502432569584363,0.03022795033831812,244.72419816126342,2025-08-02T11:22:02.890441,61,5,COMPLETE
281,cleaned_data,SVR,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""poly"", ""epsilon"": 0.01}",1e3e2e5f,0.2078432970417711,0.09403005857624118,203.578854365796,2025-08-02T11:22:02.890441,62,5,COMPLETE
282,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""0.1"", ""kernel"": ""poly"", ""epsilon"": 0.1}",0238162d,0.06449267962667528,0.038915712355654275,78.98844552390645,2025-08-02T11:22:02.890441,63,5,COMPLETE
283,cleaned_data,SVR,"{""C"": 0.1, ""gamma"": ""auto"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",2009e9e4,-0.28640701377680045,0.06052327590058296,115.18137250776874,2025-08-02T11:22:02.890441,64,5,COMPLETE
284,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""linear"", ""epsilon"": 0.2}",a70303f0,-0.1158018830210154,0.07704462007600545,99.84703968939449,2025-08-02T11:22:02.890441,65,5,COMPLETE
285,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""linear"", ""epsilon"": 0.2}",aefdedb6,0.2650937851081781,0.030551361510483134,125.59435131505182,2025-08-02T11:22:02.890441,66,5,COMPLETE
286,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""0.001"", ""kernel"": ""linear"", ""epsilon"": 0.1}",5e61b7c6,0.28920779471662184,0.09844947615167711,59.84460096233852,2025-08-02T11:22:02.890441,67,5,COMPLETE
287,cleaned_data,SVR,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""poly"", ""epsilon"": 0.2}",2b7233e8,0.5411446919902101,0.07471908197580997,147.56166516815162,2025-08-02T11:22:02.890441,68,5,COMPLETE
288,cleaned_data,SVR,"{""C"": 1.0, ""gamma"": ""0.01"", ""kernel"": ""poly"", ""epsilon"": 0.2}",0597da94,0.2651390919534468,0.07609521251746594,297.58763761856204,2025-08-02T11:22:02.890441,69,5,COMPLETE
289,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""linear"", ""epsilon"": 0.1}",f0a33071,-0.34826195110621716,0.06058152963711013,144.9957680464621,2025-08-02T11:22:02.890441,70,5,COMPLETE
290,cleaned_data,SVR,"{""C"": 10.0, ""gamma"": ""0.1"", ""kernel"": ""linear"", ""epsilon"": 0.1}",416040ee,-0.44322976260044816,0.08092115485414694,17.639476760345183,2025-08-02T11:22:02.890441,71,5,COMPLETE
291,cleaned_data,LSTM,"{""hidden_size"": 128, ""num_layers"": 3, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32}",ca8b5dce,0.25775084292585393,0.09167420239399224,276.73012900735444,2025-08-02T11:22:02.890441,42,5,COMPLETE
292,cleaned_data,LSTM,"{""hidden_size"": 32, ""num_layers"": 1, ""dropout"": 0.0, ""learning_rate"": 0.001, ""batch_size"": 32}",d2e9e414,0.5082308581892355,0.018576927914869742,225.25755966412675,2025-08-02T11:22:02.890441,43,5,COMPLETE
293,cleaned_data,LSTM,"{""hidden_size"": 64, ""num_layers"": 3, ""dropout"": 0.3, ""learning_rate"": 0.01, ""batch_size"": 16}",81e6d14b,0.0512246525967535,0.0554998308115345,87.68618394414044,2025-08-02T11:22:02.891424,44,5,COMPLETE
294,cleaned_data,LSTM,"{""hidden_size"": 256, ""num_layers"": 2, ""dropout"": 0.2, ""learning_rate"": 0.01, ""batch_size"": 32}",b6ce2bb3,-0.18899496400158705,0.06052452442954608,211.72555746510454,2025-08-02T11:22:02.891424,45,5,COMPLETE
295,cleaned_data,LSTM,"{""hidden_size"": 32, ""num_layers"": 2, ""dropout"": 0.2, ""learning_rate"": 0.1, ""batch_size"": 16}",f1897896,0.7205263309597403,0.09180965690689208,170.01427612590163,2025-08-02T11:22:02.891424,46,5,COMPLETE
296,cleaned_data,LSTM,"{""hidden_size"": 32, ""num_layers"": 1, ""dropout"": 0.0, ""learning_rate"": 0.001, ""batch_size"": 64}",37189007,-0.0198149937735652,0.06719891074758068,169.4256006163006,2025-08-02T11:22:02.891424,47,5,COMPLETE
297,cleaned_data,LSTM,"{""hidden_size"": 32, ""num_layers"": 2, ""dropout"": 0.0, ""learning_rate"": 0.01, ""batch_size"": 64}",e9dffd0b,-0.40886052246559496,0.08791540383121532,167.7167161460592,2025-08-02T11:22:02.891424,48,5,COMPLETE
298,cleaned_data,LSTM,"{""hidden_size"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.01, ""batch_size"": 16}",a3952aa7,0.17567477800234121,0.019169364571288785,295.4608182895988,2025-08-02T11:22:02.891424,49,5,COMPLETE
